"otu_id","W1_Moss_21","W1_Moss_22","W1_Moss_23","W1_Moss_24","W1_Moss_25","W1_Moss_26","W1_Moss_27","W1_Moss_28","W1_Moss_29","W1_Moss_30","W1_Moss_31","W1_Moss_32"
"OTU_2598",0,0,0,0,0,0,0.31410188645037,0.358634404884295,0.216579174849222,0.286995324127103,0.107085485546807,0.147897178472567
"OTU_25",0,0.653154882896102,0.388985622599802,0.177591372343877,0.196165852879145,0.0387491497717955,0.700929975530088,0.439588276407848,0.503101303617282,0.598128668826183,0.439422838897594,0
"OTU_2633",0,0,0,0,0,0,0.254698737849116,0.262461598846198,0.157757285527902,0.240712162627831,0.0881004636424898,0.168110413240017
"OTU_2638",0,0,0,0,0,0,0.432845405107084,0.380287230182439,0.231429518251118,0.34518635629,0.139761482338714,0.207330407205265
"OTU_265",0,0,0,0,0,0,0.292287649767569,0,0,0.251445737301669,0.0704136664584677,0
"OTU_2660",0,0,0,0,0,0,0.451766508740601,0,0.252039156376145,0.419286139809735,0.145504215296389,0
"OTU_266",0,0,0,0,0,0,0.277115475549782,0.14555328638365,0.255572805673339,0.294603008916959,0.139538404366267,0.16550129162319
"OTU_278",0,0.162989207513888,0,0.13883465426779,0.0557534533729783,0.152125174509229,0.365358188468323,0.398785691185307,0.216861958593713,0.31576905871678,0.152564781530919,0.114643644624928
"OTU_27",0.511513322060697,0.463828372524024,0.405285577833168,0.123374992057443,0.174831837943032,0.122518291814538,0.641772649505919,0.427536185662813,0.413713796926628,0.68633409464816,0.499960168838085,0
"OTU_283",0,0,0,0,0,0,0.163147793950513,0.414526469657769,0.313680519085534,0.340500169604778,0.139002216746999,0
"OTU_2855",0,0,0,0,0,0,0.307700754020533,0.429899193713923,0.261651296865739,0,0,0.123263599153554
"OTU_2867",0,0.612348403765856,0,0,0.0429683570939083,0.219951660463281,0,0,0,0,0,0
"OTU_286",0,0,0,0,0,0,0.423307698338731,0.355198191744762,0.263583741408608,0.315540122650642,0.143878930210391,0
"OTU_2871",0,0,0,0,0,0,0,0.171637027103316,0,0.332486688311216,0.0950193845416134,0
"OTU_2879",0,0,0,0,0,0,0.311524845054095,0.372481020366242,0.204801524634292,0.273518923984979,0.141020758862452,0.143742554952099
"OTU_28",0,0,0,0,0,0,0.184300212631884,0.294377392175862,0.192611066719133,0.314761002886682,0.146545288657919,0
"OTU_2904",0,0.129181788841524,0.0827949100561686,0.232434960313965,0,0,0,0.338439323916694,0.294795173602096,0.396654346729825,0.206869649430236,0
"OTU_290",0,0,0,0,0,0,0.170613360043675,0.261078431639474,0.202037717674895,0,0.203510237088741,0.331525065688996
"OTU_2928",0,0.0637509514050866,0.183338746436645,0.172205213702958,0,0.0663885216290299,0.33525769423574,0.482653428825611,0.344782390225957,0.397269213015801,0.174680689326697,0.228486259707879
"OTU_292",0.211916184835752,0.0978592133935353,0.268784620308862,0,0.109600449574205,0.203503045268645,0.625685210084059,0.50494227936146,0.40566389936374,0,0.294978147549027,0
"OTU_293",0.268768240252171,0.133677665569106,0.126207546233844,0.0161921310687605,0,0.195954256733144,0.408787827733063,0.440559414609379,0.257348603589688,0.308048401269675,0.128428010494755,0.136990553418495
"OTU_2943",0,0,0,0,0,0,0.369655120774849,0.271034439502707,0,0.321018978141061,0.181146796220189,0
"OTU_299035",0,0,0,0,0,0,0,0,0.269849047688851,0,0.112856271632243,0.0985707606342827
"OTU_299",0,0,0,0,0,0,0.505997684637111,0.281537417143059,0.29299264131161,0.415945775686617,0.200034832529089,0
"OTU_29",0.0445248158717338,0.113128958120373,0,0.13262085598728,0,0.205930319161742,0.339947386092142,0.209401593674705,0.207972184232757,0.366850567002237,0.133864251543816,0.199771145467859
"OTU_2",0,0,0,0,0,0,0.66256068669299,0.44562700766883,0.314145811969893,0.554722864087022,0.429472315755653,0.0441158383754809
"OTU_300",0,0,0,0,0,0,0.72296843048835,0.405859289568967,0.336293198786347,0.956457876864812,0,0
"OTU_3026",0.202089108713931,0.108410898974059,0.191156443600807,0,0.157050094737928,0.198970332540746,0,0,0,0,0,0
"OTU_3039",0.190211376945603,0,0.0198189401401351,0,0.00917948117971725,0.128778263081428,0.614750846548429,0.370147764344206,0.211565884662269,0,0,0
"OTU_3040",0.0871791948200116,0.0528850712769957,0.0954750836130269,0.134701812497987,0,0.15414029295983,0.243818297131415,0.348017012716747,0.199887235179225,0.268840967586243,0.0824675177148954,0.0503696802060566
"OTU_3056",0,0,0,0,0,0,0.623171077245676,0.361269285499085,0.288192141902102,0,0.419513949619586,0
"OTU_30",0,0.0612422522834721,0.163687798133944,0.243310027730314,0.278387152955055,0,0,0,0.298759676462291,0.333256903080402,0.19188665071953,0
"OTU_310",0,0,0,0,0,0,0.444506733771911,0.465327829333945,0,0,0.173149407074961,0
"OTU_31111",0,0,0,0,0,0,0.655136222676258,0.383558818394227,0.277472093736701,0,0,0.0989587278581059
"OTU_312",0,0.109952471717076,0.275538078774385,0.089640907173616,0.00436886070351031,0,0.309117987266331,0.224103110745697,0.314951977931049,0,0.126857507901369,0
"OTU_31432",0,0,0,0,0,0,0,0.235431041462657,0.206520217312603,0.316021774251012,0.0751717985657575,0.133636290188892
"OTU_314",0.320857255563823,0.0587073805281009,0,0.120506976630866,0.0297799818110696,0,0,0,0,0,0,0
"OTU_3150",0,0,0,0,0,0,0.42745687766702,0.505253815457883,0.214087514958617,0.412143881583386,0.216576364407513,0
"OTU_316",0,0,0,0,0,0,0,0,0.227070010959976,0.255815484734612,0.103760631691044,0
"OTU_3177",0,0,0,0,0,0,0.398753725946053,0.38646907904832,0,0,0,0.139211996315792
"OTU_317",0,0,0,0,0,0,0.410064819682629,0.253859918878564,0.153766677107469,0.209248900141253,0.120725342813021,0.153645234037861
"OTU_3180",0,0,0,0,0,0,0,0.365076170164509,0.0868411211670797,0.256220327942506,0.143662043745027,0.0642743000369896
"OTU_3202",0,0,0,0,0,0,0,0,0.36334757691668,0.379766347566056,0.203020600386208,0.221633997870731
"OTU_320",0,0,0,0,0,0,0.62155866441853,0.493914233883748,0.265193252355535,0,0,0
"OTU_32348",0,0,0,0,0,0,0.564364403858891,0,0.285440044100616,0.42743011761917,0.207962722258698,0
"OTU_3252",0,0,0,0,0,0,0.227962841161139,0.299672169376638,0.0711816126562265,0.217798738018171,0.0927429389057476,0
"OTU_325",0,0,0,0,0,0,0.44513694379337,0.598441513345083,0,0,0.0204091497838628,0
"OTU_3262",0.274006463673925,0,0.385172937952343,0,0.0992475423789967,0.203524979568623,0,0,0,0,0,0
"OTU_326",0,0,0,0,0,0,0.1281965612766,0.331775469449692,0,0,0,0.0325631137401534
"OTU_3273",0,0,0,0,0,0,0.274045588005062,0.378181797848417,0.204809939703865,0.259580473965928,0.096860076772209,0.126345500615218
"OTU_32762",0,0,0,0,0,0,0,0.334038791089252,0,0.226489667436796,0.0658300495842006,0.186598896996606
"OTU_3291",0.198401347918706,0.504023091689205,0.231071782463919,0,0.144823144799292,0.0274241841485346,0.529904466065387,0.337170262128086,0.601945457806782,0.326276136441553,0.27563488864822,0.120392055793106
"OTU_32",0,0,0,0,0,0,0.236585418564133,0.219958061486116,0.354871620243286,0.309759329913297,0.310382531883041,0
"OTU_3310",0,0,0,0,0,0,0,0.503320057733888,0,0.317578301649729,0.127541798084321,0
"OTU_333",0,0,0,0,0,0,0,0.50594107648873,0.32987223440949,0.344360325678779,0.18214290295176,0
"OTU_3357",0,0.184211665466939,0.079192739597602,0.311127586069279,0,0,0,0.468754217455399,0.213780481286566,0.434273027574569,0.299181605462974,0.243214416633401
"OTU_335",0.246118594201429,0.0555629209732077,0.0776655316070616,0,0.149689888061749,0.179042583453162,0.65829251239281,0.529016229745528,0.454174998634941,0.581692443304814,0.39587313775454,0
"OTU_3368",0,0,0,0,0,0,0.278329544509875,0.317949367839935,0.205594973802265,0.207302592639229,0.041725774026062,0.156911933102084
"OTU_3373",0,0.118640930216129,0,0.0968632493067748,0.15165255954652,0.14092412640472,0,0,0,0,0,0
"OTU_33988",0,0,0,0,0,0,0.541592388983515,0,0.33143374763342,0.396638241326223,0.193228018873385,0
"OTU_339",0,0,0,0,0,0,0,0.662277778947422,0.299843054336413,0.721252697957987,0.344695508502059,0
"OTU_3416",0,0,0,0,0,0,0.558886197311101,0.471400578375731,0.602586627374271,0,0,0
"OTU_341",0,0,0,0,0,0,0.266058133337124,0.427454593799669,0.0995133112495631,0.209532395094539,0,0
"OTU_3430",0,0,0,0,0,0,0,0.329006537207014,0,0.289544361888081,0.100569585507158,0
"OTU_34322",0,0.12984684654471,0.208070171986353,0.157637320362911,0.0722540915191967,0.151270390707571,0,0.477363384370777,0.283499277954923,0.292304849936983,0.193659023733433,0
"OTU_3494",0.190244185400985,0.203716896391099,0.120730922495689,0,0.189073066921426,0.125643017314639,0.629931214458077,0.368174870332154,0.499452363132877,0,0,0
"OTU_3507",0,0,0,0,0,0,0.34349377300077,0.360906235918442,0.245234568050192,0.292908635368364,0.0955983488845556,0.137779716650148
"OTU_35567",0,0,0,0,0,0,0.363108575858461,0,0,0.301870767928395,0.13516150754396,0
"OTU_35827",0,0.223386254894669,0.193737483011562,0,0.160250704448316,0.218943126918675,0.548015864822156,0,0,0,0.262017421206661,0.193473472288864
"OTU_358",0,0,0,0,0,0,0,0,0.163296958440386,0.258541928068637,0.128116254875237,0.144560040790325
"OTU_36093",0,0,0,0,0,0,0.507871972321089,0,0.239556127657946,0.34253795912001,0.132023426619408,0.0330979076349068
"OTU_3610",0,0,0,0,0,0,0,0.4596637115601,0.318040162331022,0.326502925412162,0.159508847370319,0
"OTU_3615",0,0,0,0,0,0,0.268323444887287,0,0,0.276533221905296,0.171601532329005,0
"OTU_361",0,0,0,0,0,0,0,0,0.316797688064475,0.246251915545082,0.244440082724326,0
"OTU_36216",0.203286879990713,0.343055689190584,0.220178626589288,0.244756927780724,0,0.287146643680736,0.408679816893187,0.312185002394189,0.25201112368074,0.383628436185758,0.212155706442615,0.249558334477915
"OTU_362",0.154869792469419,0.0542890957124541,0.316618927549786,0,0,0,0,0,0,0,0,0
"OTU_3632",0,0,0,0,0,0,0,0.291753812754218,0.236532633650941,0.326975988013465,0.129460982201654,0
"OTU_3633",0.241399020365282,0.381081245110167,0,0,0.397443392927545,0.187144437110729,0.605129214021994,0.523517897410219,0.467089433685468,0,0,0
"OTU_3636",0,0,0,0,0,0,0.449837542571474,0,0.262390056069982,0.439935125013037,0.190441435039474,0.17291367060596
"OTU_363",0,0,0,0,0,0,0,0,0.138596342249252,0.229498606912603,0.0560362032046093,0
"OTU_3652",0,0,0,0,0,0,0.434045602218483,0,0,0.304472498730161,0.133617144735609,0
"OTU_3661",0,0,0,0,0,0,0.679805954944934,0.707338768862838,0.319388976554556,0,0,0
"OTU_3672",0.250368900039879,0.0492335800471699,0.168280106458075,0.0745073056331728,0.273493417624009,0.254461430195681,0,0,0,0,0,0
"OTU_3686",0,0,0,0,0,0,0.486410846553097,0.486788540028714,0.284001472640307,0.405568900855568,0.219019907314362,0
"OTU_3688",0,0,0,0,0,0,0,0.194691601150922,0.239030508896024,0.316253630605088,0.12603965054461,0.187600479725917
"OTU_36",0,0,0,0,0,0,0.371783832736178,0.273665515312618,0.219270496099528,0.304062565581027,0.113197663828839,0.176155868617084
"OTU_3737",0,0,0,0,0,0,0.331006235876034,0.194088216116153,0,0.355521837679616,0.208938918981005,0
"OTU_3757",0.0550117756357963,0.107130731239383,0.0303678345571451,0.223903873784232,0.0403452731509155,0.192684840379585,0.511222287617005,0.564683775084657,0.267267862293362,0.345069270519509,0.154998400844255,0.158644208103281
"OTU_382",0,0,0,0,0,0,0.469078638349116,0,0,0.349638187142166,0.132684986190436,0.254768972795958
"OTU_386",0,0,0,0,0,0,0.511897186122132,0.477963887906717,0,0,0.124258402806467,0
"OTU_3874",0,0,0,0,0,0,0,0,0.132738566771066,0.224584772505329,0.0824892308279705,0.0266453680927951
"OTU_3883",0,0,0,0,0,0,0.328886300234422,0.313602898929987,0.221276961140594,0.284587597876831,0.112590334911153,0.168696081653844
"OTU_38",0,0,0,0,0,0,0.263402087052766,0.399285519036084,0.206423656765486,0.243126670932445,0.0661253224238579,0.188230351643494
"OTU_391",0.0470492995411024,0.158918447547478,0.149691173205945,0.0692117443345788,0.0562325114505913,0.17574136240925,0.463846142125111,0.364146363224355,0.290472423990581,0.361585330320017,0.174275959049908,0.145519525767996
"OTU_392",0,0,0,0,0,0,0.431569002977236,0.407073171167886,0.105653183471987,0.264600901226645,0.113076580630326,0.145917900261091
"OTU_394",0,0,0,0,0,0,0,0.359430315052283,0.207926755786979,0.310336044588596,0.128809508397803,0
"OTU_3983",0.221412353915206,0.0280842645762124,0.536462912305309,0,0.122350750813548,0,0,0,0,0,0,0
"OTU_398",0,0,0,0,0,0,0.0921420963845054,0.106714227571467,0.143496669503213,0,0,0
"OTU_399",0,0,0,0,0,0,0,0.344490196811295,0,0.264476571877063,0.171335897848412,0.161558250466134
"OTU_39",0,0.148420326089496,0.12669796170634,0.256577805397449,0,0.215722902669949,0.41743267934422,0.427793952624914,0,0.394160046310116,0.172590624653475,0
"OTU_4027",0,0.44129008790937,0.131233053613472,0,0.0542611314406815,0,0,0,0,0,0,0
"OTU_402",0,0,0,0,0,0,0.517570972622403,0,0.0785220454298146,0.330792082099024,0.135226711636571,0.130880466697303
"OTU_404",0.285077682121055,0.27146185594447,0,0.169694897575166,0,0.272777155274216,0.375608113552128,0.317663104375826,0.234732273435255,0.294306905675078,0.186792589261822,0.46315797025259
"OTU_4057",0,0,0,0,0,0,0,0.527090610741277,0.126185282158889,0.386878883829091,0.231175262983074,0
"OTU_406",0,0,0,0,0,0,0,0.335909670020861,0,0.284351088066544,0.131845956036302,0.173119661641517
"OTU_408",0,0,0,0,0,0,0.296346021620659,0.18798305925274,0.202778872757251,0.262212220610843,0.100361150365996,0.175579828338976
"OTU_40",0,0,0,0,0,0,0.24191901435656,0.341779908878817,0.223929038710374,0.302123957105418,0.118459331145572,0.209226974929172
"OTU_4118",0,0,0,0,0,0,0.0777829784621065,0.411294625176526,0.201657472847409,0.28498397284251,0.110956176392787,0.0555633201526399
"OTU_413",0,0,0,0,0,0,0.489132981006706,0,0,0.352038550892824,0.253504597585355,0
"OTU_4164",0.227819341753536,0,0.183417494819177,0,0.125223413784993,0.206096115970601,0.589877194239269,0.443566625933459,0.30645995598374,0,0,0
"OTU_4178",0,0,0,0,0,0,0.393492878640068,0,0,0.213820176973656,0,0.135237265705339
"OTU_4193",0,0,0,0,0,0,0,0,0.160499873846759,0.302239058658306,0.0774987045842856,0
"OTU_41",0,0,0,0,0,0,0.409798846991178,0,0,0.330752418534205,0.151407462199494,0.176074801816307
"OTU_424",0,0,0,0,0,0,0.655312860719668,0.472572909547624,0.522164624695584,0.985511614257638,0,0
"OTU_427",0,0,0,0,0,0,0,0,0.144282770348417,0.197373106568129,0.0382275939882229,0.155930732066774
"OTU_42",0.239061016065737,0.42592517633354,0.0244750379362489,0.0934016936742162,0.206280502140575,0.206698266535158,0.656197392849752,0.381416164461255,0.249272299440694,0.40608294683481,0.40450187564305,0.0440376157459565
"OTU_4300",0,0,0,0,0,0,0.421627501645609,0.363862242582641,0,0,0.116664030020255,0.238836042435254
"OTU_430",0,0.195915201491389,0.147258554676164,0.0681036707236333,0.123583963132613,0,0.320561317351217,0.46344084676825,0.218374728215321,0,0.0715727649606735,0.149573998590542
"OTU_431",0,0,0,0,0,0,0,0.239127408185131,0.215653717834125,0.286846187624741,0.146798855325227,0.160615909382644
"OTU_432",0.380834614414488,0.504775898702211,0.197240894925539,0,0,0,0,0,0,0,0,0
"OTU_43697",0,0,0,0,0,0,0,0,0.204316378223406,0.259672027330773,0.0600570933371055,0
"OTU_4382",0,0,0,0,0,0,0,0.565773640935735,0,0.497627423861333,0.309297475665705,0
"OTU_43",0,0,0,0,0,0,0,0.634955249784315,0.355061858315047,0.712353277827917,0.403878102487646,0
"OTU_44246",0,0,0,0,0,0,0.0409925460584324,0.404122136816232,0.2224930340813,0.334415429605654,0.181326684834445,0.21503242315021
"OTU_442",0,0,0,0,0,0,0,0.4594424801528,0.249319261122103,0.292551252713236,0.132701771101956,0.157867492043776
"OTU_444",0,0,0,0,0,0,0.636978436067924,0.472023880475178,0.668056811645587,0,0,0
"OTU_445",0,0,0,0,0,0,0.350527152742248,0.34430533820838,0.172123077918654,0.244880285109121,0.0693639057683918,0.138300425094068
"OTU_4468",0,0.41979528359354,0.141780245574346,0.353356543793804,0.0519935144636293,0.1871982991045,0,0,0,0,0,0
"OTU_450",0.16740508521397,0.0841122608678128,0.642084488761571,0,0.237887686383004,0,0,0,0,0,0,0
"OTU_4519",0,0,0,0,0,0,0.338558883605581,0,0,0.28465383962778,0.0684981644373463,0
"OTU_453",0,0,0,0,0,0,0.344468414955473,0.389883081360288,0.2609365815037,0.39859166250176,0.172674042425638,0.0173738889982368
"OTU_4556",0.240509925301764,0.0636197093479185,0.0765751274349135,0,0.109792310060729,0.241781667261047,0.736768986235976,0.352926582882876,0.421682585879081,0,0,0
"OTU_456",0,0,0,0,0,0,0.559394436465457,0.29865035472336,0.190571135462051,0.303818411592615,0.103269897370522,0
"OTU_460",0,0,0,0,0,0,0.41977487995171,0.231416235885659,0.122239860173757,0.331494466088299,0.0933762552922428,0.2072699697457
"OTU_461",0,0,0,0,0,0,0,0.567514608716873,0.33118769708763,0,0.175230286473729,0
"OTU_463",0,0,0,0,0,0,0,0,0.0964858401100819,0.279505682336869,0.12828135634161,0.114236759632067
"OTU_469",0,0,0,0,0,0,0.475137347441826,0.529705468264295,0.348127885157624,0.428920340384055,0.21850881188607,0.2583822376244
"OTU_47",0,0,0,0,0,0,0.577671255272205,0.402931719602265,0.594515878407537,0,0,0
"OTU_481",0.431945038628423,0.257047558469135,0.412447354581099,0.408132278201603,0.212328627742995,0.200407643989579,0.882792753802333,0.524897321131891,0.357633194852609,0.660298529541925,0,0.0675603264318114
"OTU_486",0,0,0,0,0,0,0,0.484274295477609,0.154955416926199,0.347323095386891,0.138648733308592,0
"OTU_488",0.0453640918019793,0.229717707793389,0.152028159790839,0,0.30590203892544,0.0806730056418303,0,0,0,0,0,0
"OTU_48",0,0,0,0,0,0,0.460573095646618,0.209222678800419,0.238018555070226,0.339697432249578,0.141565244105079,0.202110292392944
"OTU_492",0,0,0,0,0,0,0.375552307763169,0.337493554292318,0.0907027158658228,0,0.0355919924210546,0.206769843304287
"OTU_49431",0,0,0,0,0,0,0,0.253749394453473,0.147658672716378,0.226122494937985,0.0524848255635729,0
"OTU_4969",0,0,0,0,0,0,0,0.04217343628174,0.182529172314065,0.278556328501287,0.0324528198984254,0
"OTU_4986",0,0,0,0,0,0,0.449631337692693,0.439179143208551,0.327231763305309,0,0.211494822169996,0
"OTU_498",0,0,0,0,0,0,0,0.00724284983809477,0,0.287981115069857,0.143503937864443,0
"OTU_4",0.284161294938834,0.126583705816723,0.141570591851505,0,0.230981743501474,0.105080792968345,0.551635829550421,0.419457980289583,0.507153129835542,0.428736021303197,0.368776366122898,0
"OTU_500",0,0,0,0,0,0,0.352756925380043,0,0.16462602385368,0.274871498901824,0.0644845914635947,0
"OTU_501",0.19843594469982,0.0998456711784294,0.130302655513029,0.0572479435357786,0.0590903476376391,0.230035562341461,0.326720212547345,0.263657775809456,0.249408943970573,0.345241046844963,0.147479725821546,0.16397006864847
"OTU_502",0.209958031036769,0.227527432628485,0.289401113410426,0,0.0995027545078399,0.182922594782823,0.598279996598811,0.473818866726101,0.624776616085778,0,0,0
"OTU_504",0,0,0,0,0,0,0.442720383612546,0.604682897822871,0.179747989633004,0,0.195832997056609,0.250995190719751
"OTU_507",0.248093573756382,0.331888422613541,0.162030655613856,0,0.13470402973704,0.124075838574237,0.565068724063003,0.443677695990993,0.497881314799967,0.576841942252253,0.304063451801261,0
"OTU_50",0,0,0,0,0,0,0.312337281951842,0.143738833184319,0.183559140411225,0.392791690070622,0.200159197753513,0
"OTU_513",0,0,0,0,0,0,0,0.528288755720659,0.23377542386291,0.287336458421805,0.128189671590043,0
"OTU_51507",0,0,0,0,0,0,0.636947465495894,0.315825064290361,0.391799450126628,0,0,0
"OTU_5158",0,0,0,0,0,0,0.484710139915377,0.250779986797086,0.567877635539972,0.607933175052406,0,0
"OTU_51",0,0,0,0,0,0,0.520466544106059,0.411833659630286,0,0.23210167756894,0.0593817374956696,0
"OTU_520",0,0.25671920506599,0.218937912148668,0.0952615452883241,0,0.254710042273452,0,0.465997975719325,0.268365663668415,0.400920520681918,0.178404406496143,0.317876831115774
"OTU_5234",0,0,0,0,0,0,0.54430141510709,0.623727061987777,0,0,0,0.45289873516222
"OTU_52467",0,0,0,0,0,0,0,0.23939765640822,0.147975881421155,0.772739714906307,0,0
"OTU_5255",0,0,0,0,0,0,0,0,0.327505938560342,0.459243862799116,0.187227900805235,0
"OTU_526",0,0,0,0,0,0,0.265337423791001,0.293575856811457,0.217372952888059,0,0.102791045403027,0.242638398748885
"OTU_5294",0,0,0,0,0,0,0,0.433176759421258,0.198198457367825,0.305494495303045,0.0895601722632868,0.118185608321425
"OTU_5317",0,0,0,0,0,0,0.342397564053095,0.536050258016627,0.30552838620549,0.456630832619523,0.247036812020728,0.244572027119514
"OTU_533",0.200390142143953,0.124014570678364,0.312946055389983,0,0.222347256229572,0.194605180844038,0,0,0,0,0,0
"OTU_5355",0,0,0,0,0,0,0.215977360304196,0.255670288370048,0.207177726103577,0.278015461468878,0.0937258093786387,0.0704117458517447
"OTU_5374",0.276714166756291,0,0.199734227262282,0.00827099059695692,0.196796512417809,0.133740275139162,0.737488674750252,0.348228613583958,0.329570389474629,0,0,0
"OTU_542",0,0.110133193546721,0,0.10651360502633,0.148828875059475,0,0.443773273003256,0.396447412833385,0.24744083337603,0.306305496785148,0.153510903188952,0.193105186093466
"OTU_5433",0,0,0,0,0,0,0,0,0.272580078241022,0.395224296382896,0.213798329666248,0
"OTU_5461",0,0.224208131193867,0.172279179275515,0,0.073459668703624,0,0,0,0.156784760902061,0.392295294004021,0.169249912973457,0
"OTU_5498",0,0,0,0,0,0,0,0.370552837210729,0,0.315908374752201,0.175381039268173,0.0972645942402849
"OTU_54",0,0,0,0,0,0,0.304590426639079,0.398814584279031,0.176919117422204,0.322856580609827,0.125708237293615,0.169895417714126
"OTU_5517",0,0,0,0,0,0,0,0.429360095733601,0.359040349111098,0.429136681350821,0.225686859916803,0
"OTU_551",0,0.242331496624913,0.12870489626206,0.0105193858313867,0,0,0.566750024842289,0,0.201059308673596,0.358650217102116,0.157102719831167,0.17138194853223
"OTU_5532",0,0,0,0,0,0,0.228311272806738,0.370261928235121,0,0.271179314077158,0,0.121785129214121
"OTU_55726",0,0,0,0,0,0,0,0.387719387733816,0,0.280527641923188,0.155062759229018,0
"OTU_557",0.0464640020481614,0.361265944508073,0.246696221646161,0.115060140178871,0,0,0,0,0,0,0,0
"OTU_5596",0,0,0,0,0,0,0.406923839692548,0.250386150791557,0.173076426813559,0.314528651648684,0.200268759677246,0
"OTU_55",0,0,0,0,0,0,0,0,0,0.373705026460741,0.318397404291479,0.0148287494345395
"OTU_5625",0,0,0,0,0,0,0,0.329469496018531,0.157340068478187,0.258160202886455,0.0351728502838755,0
"OTU_565",0,0,0,0,0,0,0,0.407659245152842,0.142728389827914,0.221307958735388,0.063565017336097,0.137184670265387
"OTU_567",0,0.17170437651592,0.186729640769617,0.305754960629302,0,0.18109571141185,0,0.619042629325058,0.360431856818079,0.366233521651449,0.245596441177202,0
"OTU_569",0,0,0,0,0,0,0,0.152272497475491,0.211312130396959,0.267527287730114,0.079065744221048,0.0747507716920246
"OTU_5779",0,0,0,0,0,0,0.386614229120105,0.722359940802033,0,0.373672630377184,0.257356019830689,0
"OTU_5799",0,0,0,0,0,0,0.62596168320619,0.29760146463652,0.334843573535744,0,0,0
"OTU_57",0,0,0,0,0,0,0.644159523634655,0.381424638035216,0.911130642007813,0,0,0
"OTU_5803",0,0.201425201507309,0.147851571788113,0.171712939841575,0,0,0,0.380154601453677,0,0.353717312547864,0.176613514650098,0
"OTU_58383",0,0,0,0,0,0,0,0.207412502882552,0.322825271561291,0,0.140471060290917,0
"OTU_58",0,0,0,0,0,0,0.377513159135374,0.391774295827861,0.317527530720795,0.505356331359018,0.215521337113552,0
"OTU_5907",0,0,0,0,0,0,0.493308122594035,0,0.384934110777427,0.315350935947634,0.142866269591085,0.0114796726177324
"OTU_5913",0.230271518949283,0.0360258624765551,0,0,0.268619362519499,0.109802748801967,0,0,0,0,0,0
"OTU_59",0,0,0,0,0,0,0.558304380494313,0.406355528157785,0.291963899223109,0.390488997112003,0.247668817138174,0
"OTU_60377",0,0,0,0,0,0,0,0,0.210346859516749,0.328689778122725,0.176431125428993,0.143432418328436
"OTU_604",0,0,0,0,0,0,0,0.391217878165714,0,0.212007102932877,0.101912849469208,0.0544386509512602
"OTU_606",0,0,0,0,0,0,0,0,0.139637440194654,0.371120561477471,0.178655020658352,0
"OTU_608",0,0,0,0,0,0,0.253816475277383,0,0.186231699925762,0.146201813388927,0.0381641835997754,0.0641761013161746
"OTU_60",0.0781877931515081,0.124190267726055,0.117682602410792,0.102771524450831,0,0.0673900127418341,0.444763796999408,0.287914418615835,0.238365098910317,0.330227426582587,0.117349315134409,0.215627685893948
"OTU_611",0,0,0,0,0,0,0,0.325841165457675,0,0.234249618356317,0.0826556960045971,0
"OTU_61576",0,0,0,0,0,0,0.394786094176314,0.496290222740212,0.276993284918896,0,0.1515680703788,0.0517203668735153
"OTU_6165",0,0,0,0,0,0,0.607415646540744,0.391016642157129,0.258707631701473,0,0.382674991223524,0
"OTU_6182",0,0,0,0,0,0,0.484084263206704,0.586517705759521,0,0,0,0.118529933463543
"OTU_6191",0,0,0,0,0,0,0.312756425518093,0,0.186226805346008,0.197321632277309,0.0324166203843372,0.081508535872674
"OTU_6263",0.162756655652933,0.0645060633964716,0.0576147510214768,0.0986828052560415,0.0328952163279866,0.142750984310874,0.313728385213006,0,0.204532965365443,0.274614926343043,0.100279443490982,0.0990067960263538
"OTU_629",0,0.248813002188048,0,0,0,0.140555663657976,0,0,0,0,0,0
"OTU_62",0,0,0,0,0,0,0,0.648362691205045,0,0.351116066709183,0.228624108734672,0
"OTU_63064",0,0,0,0,0,0,0,0.361959714643559,0.274056053975779,0.159439763724794,0.0932220465743668,0.172354080586427
"OTU_641",0,0,0,0,0,0,0.625174084745431,0.441234840176973,0.301070250568404,0,0.475111811554272,0
"OTU_644",0.183173419293727,0.107856964658234,0.092871183541482,0.112857891920066,0,0.125218172689544,0.119225541492813,0.326482156732708,0.228226896834608,0.344723098924308,0.139960636885056,0.19444459035903
"OTU_6479",0.165447031815273,0.0976344090379246,0.0905828317394981,0.136247403348668,0,0.195677895650748,0.203042415516165,0.418070219813942,0.219040516855003,0.276434050206805,0.104351592256738,0.126820139647783
"OTU_6490",0,0.306856936882718,0.156694953611507,0.240580552502919,0.0703671811769623,0,0,0.373060986171521,0.257243520466596,0.415937579733668,0.225464165482181,0.325748287965919
"OTU_64",0,0,0,0,0,0,0.309626348925728,0.245789546483826,0.195093890956832,0.317160035572376,0.0787400580944687,0.237543476474099
"OTU_6503",0,0.235314369780278,0.199834957896585,0.213612494679493,0,0,0,0,0,0,0,0
"OTU_6569",0,0,0,0,0,0,0.28691357977161,0.306917350390386,0.149963470618232,0.268539429466708,0.0779786071046205,0.122150735002324
"OTU_659",0,0,0,0,0,0,0.382250122878644,0.465840657366666,0.269470310328351,0.329787397178538,0.163844879046429,0.187601116228776
"OTU_666",0,0,0,0,0,0,0.750651648420425,0.505745258935628,0,0.430180344990421,0.472257472579632,0.216247312843781
"OTU_66942",0,0,0,0,0,0,0,0,0,0.354304885738166,0.118883847144057,0.25291083356186
